,0
3047,are going to
3048,are in
3049,are just
3050,are likely
3051,are likely to
3052,are many
3053,are moment
3054,are more
3055,are much
3056,are n't
3057,are never
3058,are no
3059,are not
3060,are often
3061,are only
3062,are plenty
3063,are plenty of
3064,are so
3065,are some
3066,are still
3067,are supposed
3068,are supposed to
3069,are the
3070,are time
3071,are time when
3072,are to
3073,are too
3074,are uniformly
3075,are very
3076,are well
3077,area
3078,arena
3079,arguably
3080,arguably the
3081,argue
3082,argument
3083,argument for
3084,ark
3085,arm
3086,armageddon
3087,army
3088,army of
3089,arnold
3090,arnold schwarzenegger
3091,aronofsky
3092,around
3093,"around ,"
3094,around .
3095,around a
3096,around the
3097,around the edge
3098,arresting
3099,arrival
3100,arrived
3101,arrives
3102,art
3103,"art ,"
3104,art .
3105,art and
3106,art direction
3107,art film
3108,art form
3109,art of
3110,artful
3111,artfully
3112,arthur
3113,articulate
3114,artificial
3115,artist
3116,artistic
3117,artistry
3118,arty
3119,ash
3120,ashby
3121,aside
3122,"aside ,"
3123,aside from
3124,ask
3125,asked
3126,asking
3127,asks
3128,aspect
3129,aspect .
3130,aspect of
3131,aspect of the
3132,aspect of this
3133,aspiration
3134,aspire
3135,aspire to
3136,aspires
3137,aspires to
3138,aspiring
3139,assassin
3140,assassination
3141,assault
3142,assault on
3143,assembled
3144,assembly
3145,assembly line
3146,assembly-line
3147,asset
3148,associated
3149,associated with
3150,association
3151,assorted
3152,assumption
3153,assumption that
3154,assurance
3155,assured
3156,astaire
3157,astaire and
3158,astonishing
3159,astonishing .
3160,astonishingly
3161,astounding
3162,astute
3163,at
3164,"at ,"
3165,at .
3166,at a
3167,at a time
3168,at all
3169,"at all ,"
3170,at all .
3171,at an
3172,at best
3173,at best .
3174,at every
3175,at every turn
3176,at first
3177,"at first ,"
3178,at heart
3179,at her
3180,at his
3181,at his best
3182,at his most
3183,at home
3184,at it
3185,at it best
3186,at it most
3187,at last
3188,"at last ,"
3189,at least
3190,"at least ,"
3191,at least a
3192,at least it
3193,at least one
3194,at least the
3195,at night
3196,at once
3197,at one
3198,at that
3199,at the
3200,at the center
3201,at the core
3202,at the end
3203,at the heart
3204,at the movie
3205,at the same
3206,at the top
3207,at their
3208,at their best
3209,at this
3210,at time
3211,"at time ,"
3212,at time the
3213,at two
3214,at work
3215,at work here
3216,athlete
3217,atmosphere
3218,"atmosphere ,"
3219,atmosphere .
3220,atmosphere and
3221,atmosphere of
3222,atmospheric
3223,attack
3224,attempt
3225,attempt at
3226,attempt to
3227,attempting
3228,attempting to
3229,attention
3230,attention .
3231,attention to
3232,attitude
3233,attitude .
3234,attitude and
3235,attraction
3236,attractive
3237,attractive cast
3238,audacious
3239,audacity
3240,audience
3241,audience 's
3242,"audience ,"
3243,audience .
3244,audience a
3245,audience are
3246,audience for
3247,audience into
3248,audience is
3249,audience of
3250,audience that
3251,audience to
3252,audience will
3253,audience with
3254,audrey
3255,august
3256,august rush
3257,aura
3258,aura of
3259,austen
3260,austin
3261,australian
3262,authentic
3263,"authentic ,"
3264,authenticity
3265,authenticity .
3266,author
3267,authority
3268,available
3269,average
3270,aviva
3271,aviva kempner
3272,avoid
3273,avoid the
3274,avoided
3275,avoids
3276,awake
3277,award
3278,aware
3279,aware of
3280,aware of the
3281,away
3282,"away ,"
3283,away .
3284,away a
3285,away by
3286,away from
3287,away from the
3288,away the
3289,away with
3290,awe
3291,awe-inspiring
3292,awesome
3293,awful
3294,"awful ,"
3295,awful .
3296,awfully
3297,awkward
3298,awkwardly
3299,aykroyd
3300,b
3301,b movie
3302,b-movie
3303,babe
3304,baby
3305,baby gone
3306,back
3307,"back ,"
3308,back a
3309,back in
3310,back in the
3311,back into
3312,back on
3313,back the
3314,back to
3315,back to the
3316,backdrop
3317,background
3318,backstage
3319,bacon
3320,bad
3321,"bad ,"
3322,bad .
3323,bad a
3324,bad and
3325,bad boy
3326,bad company
3327,bad film
3328,bad guy
3329,bad it
3330,bad movie
3331,bad name
3332,bad name .
3333,bad taste
3334,bad that
3335,badly
3336,bag
3337,baggage
3338,balance
3339,balance between
3340,balance of
3341,balanced
3342,balanced by
3343,balancing
3344,baldwin
3345,ball
3346,ball .
3347,ballad
3348,banal
3349,"banal ,"
3350,banality
3351,band
3352,banderas
3353,bandit
3354,bandit is
3355,bang
3356,bank
3357,banter
3358,bar
3359,barcelona
3360,barcelona is
3361,bard
3362,bare
3363,barely
3364,baroque
3365,barrage
3366,barrage of
3367,barren
3368,barry
3369,barry levinson
3370,barry levinson 's
3371,barrymore
3372,base
3373,baseball
3374,based
3375,based on
3376,based on a
3377,based on the
3378,basic
3379,basic instinct
3380,basic instinct 2
3381,basically
3382,"basically ,"
3383,basically a
3384,basis
3385,basis of
3386,basketball
3387,bassett
3388,bathroom
3389,bathroom humor
3390,batman
3391,battle
3392,"battle ,"
3393,battle of
3394,battle scene
3395,bawdy
3396,be
3397,"be ,"
3398,be .
3399,be a
3400,be a big
3401,be a little
3402,be a lot
3403,be able
3404,be able to
3405,be about
3406,be all
3407,be an
3408,be any
3409,be anything
3410,be better
3411,be bored
3412,be both
3413,be called
3414,be disappointed
3415,be done
3416,be enjoyed
3417,be expected
3418,be forgiven
3419,be found
3420,be fully
3421,be fun
3422,be funny
3423,be hard
3424,be in
3425,be interested
3426,be just
3427,be just a
3428,be missed
3429,be missed .
3430,be more
3431,be more than
3432,be on
3433,be one
3434,be one of
3435,be perfect
3436,be remembered
3437,be said
3438,be said about
3439,be said that
3440,be seen
3441,be so
3442,be sure
3443,"be sure ,"
3444,be taken
3445,be that
3446,be the
3447,be the best
3448,be the first
3449,be the most
3450,be to
3451,be told
3452,be too
3453,be truly
3454,be well
3455,beach
3456,bear
3457,bearing
3458,beast
3459,beat
3460,beating
3461,beatles
3462,beatty
3463,beautiful
3464,"beautiful ,"
3465,beautiful and
3466,beautiful film
3467,beautifully
3468,beautifully acted
3469,beautifully crafted
3470,beautifully shot
3471,beauty
3472,"beauty ,"
3473,beauty .
3474,beauty and
3475,beauty in
3476,beauty is
3477,beauty of
3478,beauty of the
3479,beavis
3480,beavis and
3481,became
3482,because
3483,because he
3484,because it
3485,because it 's
3486,because it doe
3487,because it is
3488,because of
3489,because of it
3490,because of the
3491,because the
3492,because the film
3493,because they
3494,because we
3495,become
3496,become a
3497,become the
3498,becomes
3499,becomes a
3500,becomes more
3501,becoming
3502,becoming a
3503,bed
3504,been
3505,"been ,"
3506,been .
3507,been a
3508,been an
3509,been better
3510,been given
3511,been in
3512,been made
3513,been more
3514,been seen
3515,been so
3516,been the
3517,been this
3518,before
3519,"before ,"
3520,"before , but"
3521,before .
3522,before it
3523,before the
3524,before you
3525,began
3526,begin
3527,begin a
3528,begin to
3529,begin with
3530,beginning
3531,beginning to
3532,beginning to end
3533,beguiling
3534,begun
3535,behave
3536,behavior
3537,behaviour
3538,behind
3539,behind the
3540,behold
3541,beholder
3542,being
3543,being a
3544,being an
3545,being in
3546,being the
3547,belief
3548,believable
3549,"believable ,"
3550,believable .
3551,believe
3552,"believe ,"
3553,believe in
3554,believe it
3555,believe that
3556,believed
3557,believing
3558,belly
3559,belong
3560,belongs
3561,belongs to
3562,beloved
3563,bemused
3564,ben
3565,beneath
3566,beneath the
3567,benefit
3568,benefit from
3569,benign
3570,benigni
3571,bening
3572,bent
3573,benton
3574,beresford
3575,beresford 's
3576,bergman
3577,bergman 's
3578,berkowitz
3579,bertino
3580,bertolucci
3581,bertolucci 's
3582,besides
3583,besson
3584,best
3585,"best ,"
3586,"best , it"
3587,best .
3588,best and
3589,best and most
3590,best film
3591,"best film ,"
3592,best film .
3593,best film of
3594,best friend
3595,best in
3596,best in the
3597,best is
3598,best moment
3599,best movie
3600,best movie of
3601,best of
3602,best of the
3603,best performance
3604,best picture
3605,best picture oscar
3606,best thing
3607,best thing about
3608,best to
3609,best way
3610,best when
3611,best when it
3612,best work
3613,best-selling
3614,bet
3615,betrayal
3616,bette
3617,bette midler
3618,better
3619,"better ,"
3620,better .
3621,better a
3622,better a a
3623,better and
3624,better film
3625,better movie
3626,better than
3627,better than it
3628,better than most
3629,better than the
3630,better than this
3631,better to
3632,between
3633,between .
3634,between a
3635,between it
3636,between the
3637,between them
3638,between two
3639,beverly
3640,beyond
3641,beyond a
3642,beyond it
3643,beyond the
3644,beyond the mat
3645,biblical
3646,bicycle
3647,bicycle thief
3648,big
3649,"big ,"
3650,big chill
3651,big city
3652,big daddy
3653,big hit
3654,big screen
3655,big screen .
3656,big star
3657,big-budget
3658,big-screen
3659,bigger
3660,"bigger ,"
3661,biggest
3662,bigotry
3663,bill
3664,billy
3665,bind
3666,biographical
3667,biography
3668,biography of
3669,biopic
3670,bird
3671,bit
3672,"bit ,"
3673,bit a
3674,bit and
3675,bit of
3676,bit of a
3677,bit too
3678,bite
3679,bite .
3680,biting
3681,bitter
3682,bittersweet
3683,bizarre
3684,black
3685,black and
3686,black and white
3687,black comedy
3688,black-and-white
3689,blade
3690,blade runner
3691,blair
3692,blair witch
3693,blair witch project
3694,blake
3695,blame
3696,bland
3697,"bland ,"
3698,bland .
3699,blandness
3700,blank
3701,blast
3702,blast .
3703,blast of
3704,blatantly
3705,blaustein
3706,bleak
3707,"bleak ,"
3708,blend
3709,blend of
3710,blender
3711,blending
3712,blind
3713,bloated
3714,blockbuster
3715,blood
3716,"blood ,"
3717,blood .
3718,blood and
3719,bloodbath
3720,bloodless
3721,bloody
3722,blossom
3723,blow
3724,blowing
3725,blowing up
3726,blue
3727,blue eye
3728,blunt
3729,board
3730,boast
3731,bob
3732,bobby
3733,bobby fischer
3734,body
3735,"body ,"
3736,body .
3737,body count
3738,body of
3739,bog
3740,bogus
3741,boiler
3742,boiler room
3743,boisterous
3744,bold
3745,"bold ,"
3746,bold and
3747,boldly
3748,bolt
3749,bomb
3750,bond
3751,"bond ,"
3752,bond film
3753,bonding
3754,bone
3755,boogie
3756,boogie night
3757,book
3758,book 's
3759,"book ,"
3760,book .
3761,book by
3762,boorman
3763,boost
3764,boot
3765,borderline
3766,bore
3767,bored
3768,bored .
3769,boredom
3770,boring
3771,"boring ,"
3772,boring .
3773,born
3774,born killer
3775,born to
3776,borrowed
3777,borrows
3778,both
3779,both .
3780,both a
3781,both it
3782,both of
3783,both the
3784,both way
3785,bother
3786,bothered
3787,bottom
3788,bottom line
3789,bounce
3790,bouncing
3791,bound
3792,bound to
3793,boundary
3794,bout
3795,bowfinger
3796,box
3797,box office
3798,box-office
3799,boy
3800,boy '
3801,boy 's
3802,"boy ,"
3803,boy .
3804,boy a
3805,boy and
3806,boy is
3807,boyfriend
3808,boyle
3809,bracing
3810,bracingly
3811,brad
3812,brad pitt
3813,brady
3814,brady bunch
3815,brain
3816,brain .
3817,branagh
3818,branagh 's
3819,brand
3820,brand of
3821,brando
3822,brandon
3823,brash
3824,"brash ,"
3825,bravado
3826,brave
3827,braveheart
3828,bravely
3829,bravery
3830,bravura
3831,brazen
3832,break
3833,break-up
3834,breakfast
3835,breaking
3836,breaking point
3837,breakneck
3838,breakthrough
3839,breath
3840,breath of
3841,breathe
3842,breathing
3843,breathless
3844,breathtaking
3845,breathtakingly
3846,breezy
3847,brian
3848,brian de
3849,brian de palma
3850,bride
3851,bridge
3852,brief
3853,bright
3854,"bright ,"
3855,bright and
3856,brightest
3857,brilliance
3858,brilliance of
3859,brilliant
3860,"brilliant ,"
3861,brilliant and
3862,brilliantly
3863,brim
3864,brimming
3865,bring
3866,bring a
3867,bring to
3868,bringing
3869,bringing out
3870,bringing out the
3871,brings
3872,brings a
3873,brings the
3874,brings to
3875,brisk
3876,briskly
3877,brit
3878,britain
3879,british
3880,brittle
3881,broad
3882,broadway
3883,broderick
3884,broken
3885,broken english
3886,bronx
3887,brooding
3888,brook
3889,brook '
3890,brother
3891,brother '
3892,brought
3893,brought to
3894,brought to the
3895,brown
3896,bruce
3897,bruce willis
3898,bruckheimer
3899,brush
3900,brutal
3901,"brutal ,"
3902,brutal and
3903,brutality
3904,brutally
3905,bryan
3906,bryan bertino
3907,bryan singer
3908,bubble
3909,buck
3910,buddy
3911,budget
3912,budget .
3913,buff
3914,bug
3915,build
3916,build to
3917,building
3918,built
3919,built on
3920,bullet
3921,bulletproof
3922,bulletproof monk
3923,bullock
3924,bully
3925,bumbling
3926,bump
3927,bumpy
3928,bunch
3929,bunch of
3930,bunny
3931,buoyant
3932,burden
3933,buried
3934,burlesque
3935,burlesque .
3936,burn
3937,burnett
3938,burnett 's
3939,burning
3940,burst
3941,burst of
3942,burt
3943,burton
3944,burton 's
3945,bus
3946,business
3947,"business ,"
3948,business .
3949,bust
3950,bustling
3951,busy
3952,but
3953,"but ,"
3954,"but , a"
3955,but a
3956,but a a
3957,but after
3958,but all
3959,but also
3960,but also a
3961,but an
3962,but are
3963,but at
3964,but at least
3965,but because
3966,but by
3967,but ca
3968,but ca n't
3969,but do
3970,but do n't
3971,but doe
3972,but doe n't
3973,but even
3974,but for
3975,but he
3976,but he 's
3977,but he doe
3978,but he ha
3979,but her
3980,but here
3981,but his
3982,but i
3983,but if
3984,but if you
3985,but in
3986,but in the
3987,but in this
3988,but is
3989,but it
3990,but it 's
3991,but it also
3992,but it doe
3993,but it ha
3994,but it is
3995,but it never
3996,but it still
3997,but it wa
3998,but just
3999,but lack
4000,but like
4001,but little
4002,but more
4003,but most
4004,but most of
4005,but mostly
4006,but mr.
4007,but never
4008,but no
4009,but no one
4010,but none
4011,but not
4012,but not much
4013,but nothing
4014,but one
4015,but one of
4016,but quite
4017,but rarely
4018,but rather
4019,but some
4020,but somehow
4021,but something
4022,but sometimes
4023,but still
4024,but that
4025,but that 's
4026,but the
4027,but the film
4028,but the movie
4029,but the result
4030,but the story
4031,but their
4032,but then
4033,but there
4034,but there 's
4035,but there are
4036,but there is
4037,but they
4038,but they 're
4039,but this
4040,but this is
4041,but this one
4042,but to
4043,but too
4044,but ultimately
4045,but very
4046,but we
4047,but what
4048,but when
4049,but with
4050,but without
4051,but you
4052,butt
4053,button
4054,buy
4055,buy into
4056,buzz
4057,by
4058,by a
4059,by a cast
4060,by an
4061,by any
4062,by any mean
4063,by anyone
4064,by comparison
4065,by director
4066,by far
4067,by far the
4068,by first-time
4069,by his
4070,by it
4071,by james
4072,by john
4073,by making
4074,by michael
4075,by mr.
4076,by now
4077,"by now ,"
4078,by on
4079,by one
4080,by paul
4081,by richard
4082,by robert
4083,by some
4084,by the
4085,by the end
4086,by the film
4087,by the time
4088,by their
4089,by this
4090,by turn
4091,by what
4092,by which
4093,by-the-numbers
4094,c
4095,ca
4096,ca n't
4097,ca n't be
4098,ca n't get
4099,ca n't help
4100,ca n't imagine
4101,ca n't make
4102,ca n't save
4103,ca n't say
4104,ca n't stop
4105,ca n't wait
4106,cable
4107,cage
4108,"cage ,"
4109,caine
4110,calculated
4111,calculation
4112,calendar
4113,caliber
4114,call
4115,call for
4116,call it
4117,call this
4118,called
4119,calling
4120,calm
4121,camaraderie
4122,came
4123,came up
4124,came up with
4125,cameo
4126,camera
4127,"camera ,"
4128,camera .
4129,camera and
4130,camerawork
4131,cameron
4132,cameron 's
4133,cameron crowe
4134,camp
4135,camp .
4136,campaign
4137,campbell
4138,campion
4139,campy
4140,can
4141,can barely
4142,can be
4143,can be .
4144,can be a
4145,can be said
4146,can come
4147,can do
4148,can go
4149,can happen
4150,can hardly
4151,can have
4152,can make
4153,can not
4154,can not be
4155,can only
4156,can say
4157,can see
4158,can stand
4159,can take
4160,can you
4161,canadian
4162,candidate
4163,candy
4164,canon
4165,canvas
4166,capable
4167,capable of
4168,capacity
4169,caper
4170,capital
4171,capote
4172,capra
4173,capsule
4174,captain
4175,captivating
4176,captive
4177,capture
4178,capture the
4179,captured
4180,capturing
4181,car
4182,"car ,"
4183,car .
4184,car chase
4185,card
4186,cardboard
4187,care
4188,"care ,"
4189,care .
4190,care about
4191,care and
4192,career
4193,"career ,"
4194,career .
4195,career of
4196,careful
4197,carefully
4198,caricature
4199,caricature .
4200,caring
4201,carnage
4202,caro
4203,carpenter
4204,carpenter 's
4205,carrey
4206,carrey 's
4207,"carrey ,"
4208,carried
4209,carry
4210,carry a
4211,carry the
4212,carrying
4213,cartoon
4214,"cartoon ,"
4215,cartoon .
4216,cartoonish
4217,cary
4218,cary grant
4219,case
4220,"case ,"
4221,case .
4222,case of
4223,casino
4224,casper
4225,cassavetes
4226,cast
4227,"cast ,"
4228,cast .
4229,cast a
4230,cast and
4231,cast is
4232,cast member
4233,cast of
4234,cast that
4235,cast to
4236,casting
4237,"casting ,"
4238,casting and
4239,castle
4240,casual
4241,cat
4242,cat-and-mouse
4243,catch
4244,catching
4245,category
4246,cathartic
4247,caught
4248,caught up
4249,caught up in
4250,cause
4251,caustic
4252,cautionary
4253,cautionary tale
4254,cautious
4255,celebrate
4256,celebrated
4257,celebrates
4258,celebrating
4259,celebration
4260,celebration of
4261,celebrity
4262,cell
4263,celluloid
4264,center
4265,"center ,"
4266,center of
4267,center of the
4268,central
4269,central character
4270,century
4271,century .
4272,certain
4273,certain amount
4274,certain amount of
4275,certain to
4276,certainly
4277,certainly not
4278,certainly the
4279,cgi
4280,chain
4281,challenge
4282,challenging
4283,chamber
4284,champagne
4285,champion
4286,chan
4287,chan 's
4288,"chan ,"
4289,chance
4290,chance harvey
4291,chance to
4292,change
4293,"change ,"
4294,changed
4295,changing
4296,chaos
4297,"chaos ,"
4298,chaotic
4299,chaplin
4300,chapter
4301,character
4302,character '
4303,character 's
4304,"character ,"
4305,"character , a"
4306,"character , and"
4307,"character , but"
4308,"character , it"
4309,character .
4310,character a
4311,character and
4312,character and the
4313,character and their
4314,character are
4315,character development
4316,"character development ,"
4317,character have
4318,character in
4319,character in a
4320,character is
4321,character of
4322,character so
4323,character study
4324,"character study ,"
4325,character than
4326,character that
4327,character to
4328,character who
4329,character with
4330,character-driven
4331,characterisation
4332,characteristic
4333,characteristically
4334,characterization
4335,"characterization ,"
4336,characterization and
4337,characterization are
4338,charge
4339,charge of
4340,charged
4341,charisma
4342,charismatic
4343,charles
4344,charlie
4345,charlotte
4346,charlotte 's
4347,charlotte 's web
4348,charm
4349,"charm ,"
4350,charm .
4351,charm and
4352,charm of
4353,charming
4354,"charming ,"
4355,charming .
4356,charming and
4357,charmless
4358,chase
4359,"chase ,"
4360,chase and
4361,chase scene
4362,chase sequence
4363,chasing
4364,cheap
4365,cheat
4366,check
4367,cheer
4368,cheerful
4369,"cheerful ,"
4370,cheerfully
4371,cheery
4372,cheese
4373,cheesy
4374,chemistry
4375,chemistry between
4376,chess
4377,chestnut
4378,chevy
4379,chevy chase
4380,chew
4381,chic
4382,chick
4383,chief
4384,chiefly
4385,child
4386,child 's
4387,child 's classic
4388,"child ,"
4389,child .
4390,child and
4391,child of
4392,childhood
4393,childlike
4394,chill
4395,"chill ,"
4396,chill factor
4397,chiller
4398,chilling
4399,chilly
4400,china
4401,chinatown
4402,chinese
4403,chip
4404,choice
4405,choose
4406,choppy
4407,chord
4408,chore
4409,choreographed
4410,choreography
4411,chosen
4412,chris
4413,christmas
4414,christopher
4415,chronicle
4416,chronicle of
4417,chuckle
4418,"chuckle ,"
4419,chuckle .
4420,cinderella
4421,cinema
4422,cinema 's
4423,"cinema ,"
4424,cinema .
4425,cinematic
4426,cinematic equivalent
4427,cinematic equivalent of
4428,cinematically
4429,cinematographer
4430,cinematography
4431,"cinematography ,"
4432,circle
4433,circumstance
4434,circus
4435,citizen
4436,citizen kane
4437,city
4438,city .
4439,city of
4440,civil
4441,civil war
4442,claim
4443,claim that
4444,claim to
4445,clarity
4446,clark
4447,clash
4448,clash of
4449,class
4450,"class ,"
4451,classic
4452,"classic ,"
4453,classic .
4454,classic a
4455,classic of
4456,classical
4457,classy
4458,claustrophobia
4459,claustrophobic
4460,clean
4461,"clean ,"
4462,clear
4463,clearly
4464,clearly a
4465,cleese
4466,clever
4467,"clever ,"
4468,clever and
4469,cleverly
4470,cleverness
4471,cliche
4472,"cliche ,"
4473,cliche .
4474,cliche and
4475,cliche of
4476,cliched
4477,cliffhanger
4478,climactic
4479,climax
4480,"climax ,"
4481,climax .
4482,clinical
4483,clint
4484,clint eastwood
4485,clooney
4486,close
4487,close .
4488,close a
4489,close to
4490,close to the
4491,close-up
4492,closely
4493,closer
4494,closer to
4495,closest
4496,closing
4497,clothes
4498,clown
4499,cloying
4500,club
4501,clue
4502,clueless
4503,clumsily
4504,clumsy
4505,clunker
4506,clunky
4507,cluttered
4508,co-star
4509,coach
4510,coaster
4511,cobain
4512,cobb
4513,cockney
4514,code
4515,coen
4516,coen brother
4517,coens
4518,coens '
4519,coherence
4520,coherent
4521,coincidence
4522,cold
4523,"cold ,"
4524,cold .
4525,cold and
4526,cold war
4527,collaboration
4528,collaboration between
4529,collapse
4530,collection
4531,collection of
4532,collective
4533,college
4534,collision
4535,color
4536,color .
4537,color and
4538,color of
4539,color of night
4540,colorful
4541,colorful and
4542,colourful
4543,columbus
4544,combat
4545,combination
4546,combination of
4547,combine
4548,combine a
4549,combine the
4550,combined
4551,combined with
4552,combining
4553,come
4554,come .
4555,come a
4556,come across
4557,come across a
4558,come across like
4559,come alive
4560,come along
4561,come close
4562,come close to
4563,come from
4564,come from the
4565,come in
4566,come off
4567,come off a
4568,come out
4569,come out of
4570,come thick
4571,come thick and
4572,come through
4573,come to
4574,come to life
4575,come together
4576,come up
4577,come up with
4578,comedian
4579,comedic
4580,comedy
4581,comedy !
4582,"comedy ,"
4583,"comedy , a"
4584,"comedy , and"
4585,"comedy , but"
4586,"comedy , it"
4587,"comedy , the"
4588,comedy --
4589,comedy .
4590,comedy about
4591,comedy about a
4592,comedy about the
4593,comedy and
4594,comedy ever
4595,comedy for
4596,comedy ha
4597,comedy in
4598,comedy is
4599,comedy of
4600,comedy of the
4601,comedy that
4602,comedy that 's
4603,comedy to
4604,comedy with
4605,comedy with a
4606,comedy without
4607,comedy-drama
4608,comfort
4609,comfortable
4610,comfortably
4611,comforting
4612,comic
4613,comic book
4614,"comic book ,"
4615,comic performance
4616,comic relief
4617,comic strip
4618,comic timing
4619,comic-book
4620,coming
4621,coming of
4622,coming out
4623,coming to
4624,coming-of-age
4625,command
4626,command of
4627,comment
4628,commentary
4629,commercial
4630,commitment
4631,committed
4632,committed to
4633,common
4634,commonplace
4635,community
4636,companion
4637,company
4638,company .
4639,company of
4640,compare
4641,compared
4642,compared to
4643,compared with
4644,comparison
4645,comparison .
4646,comparison with
4647,compassion
4648,compassionate
4649,compelling
4650,"compelling ,"
4651,compelling .
4652,compelling and
4653,compelling character
4654,compellingly
4655,compendium
4656,compendium of
4657,compensate
4658,compensate for
4659,compensates
4660,competent
4661,competition
4662,complacency
4663,complaint
4664,complete
4665,complete with
4666,completely
4667,completes
4668,complex
4669,"complex ,"
4670,complex and
4671,complexity
4672,complexity of
4673,complicated
4674,component
4675,composed
4676,comprehensible
4677,compromise
4678,compromised
4679,computer
4680,computer-generated
4681,computer-generated imagery
4682,con
4683,conceit
4684,conceived
4685,"conceived ,"
4686,conceived a
4687,concept
4688,concept that
4689,conception
4690,conception .
4691,conception of
4692,concern
4693,concerned
4694,concerned with
4695,conclusion
4696,conclusion .
4697,concocted
4698,concoction
4699,condescending
4700,condescension
4701,condition
4702,condor
4703,confection
4704,confidence
4705,confident
4706,confidential
4707,confirms
4708,conflict
4709,confrontation
4710,confused
4711,confusing
4712,confusing .
4713,confusion
4714,conjures
4715,connect
4716,connection
4717,connection between
4718,connects
4719,connery
4720,conscience
4721,conscious
4722,consequence
4723,consider
4724,considerable
4725,considerably
4726,consideration
4727,considered
4728,considering
4729,considering the
4730,consistency
4731,consistent
4732,consistently
4733,consists
4734,conspiracy
4735,constant
4736,constantly
4737,constitute
4738,construct
4739,constructed
4740,construction
4741,"construction ,"
4742,contact
4743,contained
4744,contains
4745,contains some
4746,contemplation
4747,contemporary
4748,contempt
4749,contender
4750,content
4751,contest
4752,context
4753,context .
4754,continually
4755,continue
4756,continue to
4757,continues
4758,contrast
4759,contribution
4760,contrivance
4761,"contrivance ,"
4762,contrived
4763,"contrived ,"
4764,control
4765,control of
4766,controlled
4767,controversial
4768,convention
4769,convention of
4770,convention of the
4771,conventional
4772,conventional .
4773,conversation
4774,"conversation ,"
4775,convey
4776,conveys
4777,conviction
4778,"conviction ,"
4779,conviction .
4780,convincing
4781,"convincing ,"
4782,convincing .
4783,convincing in
4784,convoluted
4785,cook
4786,cookie
4787,cool
4788,"cool ,"
4789,coolly
4790,cop
4791,coppola
4792,coppola 's
4793,coppola ha
4794,copy
4795,copy of
4796,core
4797,"core ,"
4798,core .
4799,core of
4800,corn
4801,cornball
4802,corner
4803,corner .
4804,corner of
4805,corner of the
4806,corny
4807,"corny ,"
4808,corporate
4809,correct
4810,corrente
4811,corruption
4812,cost
4813,costner
4814,costume
4815,costume drama
4816,could
4817,could be
4818,could become
4819,could easily
4820,could have
4821,could have been
4822,could n't
4823,could not
4824,could use
4825,count
4826,"count ,"
4827,count .
4828,count for
4829,count is
4830,countless
4831,country
4832,country .
4833,couple
4834,couple of
4835,courage
4836,courage under
4837,courage under fire
4838,courageous
4839,course
4840,"course ,"
4841,court
4842,courtney
4843,courtney hunt
4844,courtroom
4845,courtroom drama
4846,cousin
4847,cover
4848,cow
4849,coward
4850,cowboy
4851,cox
4852,coy
4853,crack
4854,crackling
4855,craft
4856,craft and
4857,crafted
4858,crafted and
4859,craftsman
4860,craftsmanship
4861,craftsmanship and
4862,crafty
4863,crammed
4864,crap
4865,crash
4866,crash is
4867,crass
4868,craven
4869,crawford
4870,crawl
4871,crazed
4872,crazy
4873,"crazy ,"
4874,create
4875,create a
4876,create an
4877,created
4878,created a
4879,created by
4880,created the
4881,creates
4882,creates a
4883,creating
4884,creating a
4885,creation
4886,creation .
4887,creation of
4888,creative
4889,creative and
4890,creativity
4891,creator
4892,creator of
4893,creature
4894,credibility
4895,credibility .
4896,credible
4897,credit
4898,"credit ,"
4899,credit .
4900,credit for
4901,credited
4902,credited to
4903,creep
4904,creepy
4905,"creepy ,"
4906,crew
4907,crichton
4908,crime
4909,"crime ,"
4910,crime .
4911,crime thriller
4912,criminal
4913,crimson
4914,crimson tide
4915,crisis
4916,crisp
4917,"crisp ,"
4918,cristina
4919,cristina barcelona
4920,cristina barcelona is
4921,critic
4922,critical
4923,criticism
4924,cronenberg
4925,cross
4926,crossing
4927,crow
4928,crowd
4929,crowd .
4930,crowd-pleaser
4931,crowd-pleasing
4932,crowe
4933,crowley
4934,crown
4935,crucial
4936,crucible
4937,crude
4938,crude and
4939,crudely
4940,cruel
4941,"cruel ,"
4942,cruelty
4943,cruise
4944,cruise 's
4945,cry
4946,crypt
4947,crystal
4948,cuaron
4949,cuddly
4950,cukor
4951,cult
4952,cultural
4953,culture
4954,culture .
4955,cunning
4956,curiosity
4957,curious
4958,curiously
4959,current
4960,currently
4961,curtis
4962,cusack
4963,customer
4964,cut
4965,"cut ,"
4966,cute
4967,"cute ,"
4968,cute and
4969,cuteness
4970,cutting
4971,cutting edge
4972,cycle
4973,cynic
4974,cynical
4975,"cynical ,"
4976,cynicism
4977,daddy
4978,dahl
4979,daily
4980,damaged
4981,damme
4982,damn
4983,damon
4984,dance
4985,"dance ,"
4986,dancing
4987,dancing and
4988,danger
4989,dangerfield
4990,dangerous
4991,dangerous .
4992,daniel
4993,danny
4994,danny glover
4995,dare
4996,dare to
4997,daring
4998,"daring ,"
4999,daringly
5000,dark
5001,"dark ,"
5002,dark and
5003,dark comedy
5004,dark humor
5005,dark side
5006,darker
5007,darkly
5008,darkly comic
5009,darkness
5010,darn
5011,dash
5012,date
5013,"date ,"
5014,date .
5015,date movie
5016,dated
5017,"dated ,"
5018,daughter
5019,dave
5020,david
5021,david lean
5022,david mamet
